department,municipality,crop,yield_t_ha,relative_yield,avg_temperature,total_precipitation,pest_alert,pest_name,species,year,season,climate_risk,category_temp,category_rain
1,1,6,0.18412698412698414,0.3038742443301319,0.374329448620796,0.6034339182502055,0,1,2,1,1,0,0,0
7,34,5,0.21269841269841266,0.24879479992703943,0.6982831263972971,0.6525557646132096,1,2,0,5,0,0,1,0
6,45,7,0.26031746031746034,0.3092708039451826,0.7062188736615447,0.7849849405396583,1,0,1,0,0,0,1,0
6,47,7,0.4793650793650792,0.565696339939464,0.46203619146303954,0.9078677352889164,1,0,1,2,1,0,1,0
3,48,5,0.7238095238095237,0.8328855358632641,0.3397359524399901,0.5595644038097376,0,2,0,0,0,0,0,0
3,2,5,0.146031746031746,0.168933868667253,0.7098564104956644,0.7291188431445734,1,2,0,0,1,0,1,0
3,4,3,0.05396825396825397,0.1169186017429075,0.4519382782652528,0.6350241154309053,0,3,3,1,1,0,0,0
3,7,6,0.3587301587301587,0.5228541996268422,0.10147258121009717,0.15845704556450713,0,1,2,3,1,0,0,0
2,11,6,0.13968253968253963,0.19362197897491626,0.21408436920474916,0.45472433571502524,0,1,2,1,1,0,0,0
7,14,4,0.34285714285714286,0.5801215685660728,0.01726266913839769,0.404977750041164,0,2,0,1,0,0,0,0
7,15,6,0.13015873015873014,0.2200356489229928,0.2784766362864808,0.15244946660718028,0,1,2,1,1,0,0,0
5,16,3,0.10793650793650794,0.20218075048764136,0.3997887788662027,0.8761515822339954,0,3,3,5,0,0,0,0
5,18,5,0.365079365079365,0.48070225156048574,0.3718596191184469,0.7601489603698894,0,2,0,1,0,0,0,0
0,19,1,0.42539682539682544,0.46484598225067086,0.6433216078782618,0.6578610714336488,1,2,0,4,1,0,1,0
7,25,1,0.5777777777777777,0.7721551101132156,0.01726266913839769,0.404977750041164,0,2,0,1,0,0,0,0
4,31,5,0.34285714285714286,0.46962513965655883,0.41624956471077734,0.7178879741508677,0,2,0,3,1,0,0,0
0,41,1,0.5460317460317461,0.5982855384939213,0.40754706711259203,0.332479822075868,0,2,0,4,0,0,0,0
0,43,0,0.46984126984126984,0.5893043410994263,0.40754706711259203,0.332479822075868,0,2,0,4,0,0,0,0
2,44,3,0.20317460317460312,0.2603535671724402,0.4321475105997541,0.7595012887024524,0,3,3,4,0,0,0,0
7,0,3,0.7174603174603174,0.9143265927542508,0.5213789182796438,1.0,0,3,3,4,0,0,1,0
0,1,1,0.8634920634920634,0.9494422654498433,0.40754706711259203,0.332479822075868,0,2,0,4,0,0,0,0
2,34,2,0.006349206349206354,0.044505061068780244,0.3557878588117651,0.2836449415924456,0,2,0,1,0,0,0,0
0,47,5,0.5015873015873016,0.6414934411502775,0.5396335844983531,0.8038572700800248,0,2,0,1,1,0,1,0
7,48,3,0.6,0.7674514747839914,0.24683334851130034,0.41414215037469404,0,3,3,4,1,0,0,0
1,49,1,0.2952380952380952,0.4645361380798273,0.22556788515457793,0.5706486180467323,0,2,0,2,0,0,0,0
3,3,4,0.5492063492063491,0.6806426390561923,0.7098564104956644,0.7291188431445734,0,2,0,0,1,0,1,0
3,5,5,0.6285714285714286,0.7234429533584271,0.25775801026777145,0.4622753323838902,0,2,0,2,0,0,0,0
3,7,0,0.02539682539682539,0.026712729250846973,0.3397359524399901,0.5595644038097376,0,2,0,0,0,0,0,0
3,14,5,0.6095238095238095,0.7015544368574596,0.10147258121009717,0.15845704556450713,0,2,0,3,1,0,0,0
6,16,2,0.3079365079365079,0.38819555632315916,0.27779167553221207,0.6678790815982287,0,2,0,3,0,0,0,0
7,19,5,0.4539682539682539,0.528161183182767,0.01726266913839769,0.404977750041164,0,2,0,1,0,0,0,0
0,20,7,0.6507936507936507,0.8995489307440856,0.5490927667582532,0.38308639215389473,0,0,1,3,0,0,1,0
3,21,0,0.36825396825396817,0.41401399574567144,0.4519382782652528,0.6350241154309053,0,2,0,1,1,0,0,0
3,24,1,0.726984126984127,0.9070520527062262,0.4337600083806423,0.7469683148991253,0,2,0,4,1,0,0,0
4,25,0,0.3396825396825397,0.44341259992928606,0.41624956471077734,0.7178879741508677,0,2,0,3,1,0,0,0
4,27,5,0.5079365079365079,0.683847872696108,0.709457062776405,0.584343178896467,0,2,0,3,0,0,1,0
1,28,1,0.22539682539682537,0.3651794406293577,0.0,0.324594266405283,0,2,0,4,0,0,0,0
5,30,2,0.019047619047619063,0.035165146923735985,0.3997887788662027,0.8761515822339954,0,2,0,5,0,0,0,0
3,33,6,0.5873015873015873,0.8338838612109212,0.10147258121009717,0.15845704556450713,0,1,2,3,1,0,0,0
5,36,1,0.6253968253968254,0.6692757546915753,0.3997887788662027,0.8761515822339954,0,2,0,5,0,0,0,0
4,42,1,0.1650793650793651,0.23536697195313963,0.39865589112227084,0.5821611754539173,0,2,0,2,0,0,0,0
1,44,3,0.44126984126984126,0.6088984682863268,0.22556788515457793,0.5706486180467323,0,3,3,2,0,0,0,0
6,12,1,0.2507936507936508,0.3560523457340927,0.46203619146303954,0.9078677352889164,1,2,0,2,1,0,1,0
5,23,1,0.8571428571428571,0.9206552889138644,0.4238938044177267,0.26681131444109507,0,2,0,3,1,0,0,0
0,47,1,0.9047619047619048,0.9950926399541129,0.731779196326154,0.9031034395681923,0,2,0,2,0,0,1,0
0,49,4,0.5523809523809524,0.7238618723345224,0.731779196326154,0.9031034395681923,0,2,0,2,0,0,1,0
4,3,7,0.6222222222222221,0.9617979588137118,0.5488261328080419,0.7511705280330245,0,0,1,0,0,0,1,0
4,6,2,0.9206349206349206,0.98595685518778,0.39865589112227084,0.5821611754539173,0,2,0,2,0,0,0,0
7,8,7,0.7746031746031745,0.9149312334761619,0.4649809783243084,0.7987971854564409,0,0,1,3,0,0,1,0
0,9,0,0.37142857142857133,0.4686569227667132,0.07033308036035546,0.6657032642628771,0,2,0,3,1,0,0,0
0,10,4,0.5587301587301586,0.7319435175816894,0.07033308036035546,0.6657032642628771,0,2,0,3,1,0,0,0
0,11,5,0.6476190476190476,0.8234534819143695,0.4452000546624637,0.3018125163937082,0,2,0,1,0,0,0,0
3,13,3,0.5396825396825398,0.7978850577868379,0.3397359524399901,0.5595644038097376,0,3,3,0,0,0,0,0
4,19,6,0.20634920634920628,0.3628138049757751,0.41624956471077734,0.7178879741508677,0,1,2,3,1,0,0,0
6,22,0,0.5238095238095237,0.8109272472240877,0.27779167553221207,0.6678790815982287,0,2,0,3,0,0,0,0
2,29,4,0.40634920634920635,0.5750782750545953,0.3557878588117651,0.2836449415924456,0,2,0,1,0,0,0,0
2,32,5,0.5396825396825398,0.7362337737005563,0.4321475105997541,0.7595012887024524,0,2,0,4,0,0,0,0
4,33,3,0.10476190476190472,0.1439897626624768,0.5488261328080419,0.7511705280330245,1,3,3,0,0,0,1,0
5,35,2,0.42539682539682544,0.5299023864025049,0.47879960016522105,0.3472416804285112,0,2,0,0,1,0,1,0
5,39,6,0.7555555555555554,0.9994224364903652,0.5126087085461508,0.33965023527493443,0,1,2,3,0,0,1,0
2,41,0,0.06349206349206346,0.08352044892066349,0.8847428159183348,0.7746451710045479,1,2,0,5,0,0,1,0
3,0,7,0.6761904761904761,0.9182814519316009,0.3397359524399901,0.5595644038097376,0,0,1,0,0,0,0,0
1,1,2,0.19365079365079368,0.2517108796841908,0.5189155089769342,0.6667353309890451,1,2,0,2,1,0,1,0
6,12,4,0.14920634920634918,0.21256182122827574,0.803367717307867,0.7721710878902828,1,2,0,2,0,0,1,0
5,34,0,0.36190476190476184,0.4228756689743687,0.9391480225458171,0.6776426206665676,1,2,0,1,1,0,1,0
7,46,2,0.6317460317460318,0.7745741962604975,0.16124039153547898,0.6075689932475568,0,2,0,2,1,0,0,0
5,48,6,0.6222222222222221,0.8272363151805708,0.9391480225458171,0.6776426206665676,0,1,2,1,1,0,1,0
3,49,4,0.12063492063492065,0.15884945679342813,0.7098564104956644,0.7291188431445734,1,2,0,0,1,0,1,0
7,6,5,0.746031746031746,0.8663415418607527,0.5025896711229967,0.546560781687683,0,2,0,0,0,0,1,0
7,9,0,0.21269841269841266,0.1929988001612142,0.5025896711229967,0.546560781687683,0,2,0,0,0,0,1,0
5,11,7,0.21269841269841266,0.22660299418528165,0.5825428175581671,0.861535160909459,1,0,1,4,1,0,1,0
7,13,7,0.0158730158730159,0.02379158283320762,0.16124039153547898,0.6075689932475568,0,0,1,2,1,0,0,0
4,14,3,0.12063492063492065,0.16358447097637466,0.5488261328080419,0.7511705280330245,1,3,3,0,0,0,1,0
4,16,3,0.19999999999999996,0.2615580125458632,0.3172110349996702,0.6573678867414552,0,3,3,4,0,0,0,0
0,19,6,0.0222222222222222,0.062455933334066044,0.5490927667582532,0.38308639215389473,0,1,2,3,0,0,1,0
4,21,2,0.02539682539682539,0.017834888566740287,0.49742583043358923,0.6987841617338155,1,2,0,4,1,0,1,0
7,22,3,0.26031746031746034,0.34270451200513286,0.01726266913839769,0.404977750041164,0,3,3,1,0,0,0,0
0,26,0,0.06349206349206346,0.09114725895144946,0.07033308036035546,0.6657032642628771,0,2,0,3,1,0,0,0
3,37,6,0.6190476190476191,0.8770824253198211,0.16250980249855296,0.5371598895838154,0,1,2,5,0,0,0,0
0,38,6,0.009523809523809545,0.045351489216010565,0.4452000546624637,0.3018125163937082,0,1,2,1,0,0,0,0
2,40,3,0.19682539682539685,0.25260556782997234,0.22150118839545296,0.7776249903183627,0,3,3,3,0,0,0,0
4,41,5,0.14920634920634918,0.21832539512939528,0.5488261328080419,0.7511705280330245,1,2,0,0,0,0,1,0
0,44,3,0.2507936507936508,0.33626923768949424,0.685746877129426,0.758885044141242,1,3,3,2,1,0,1,0
4,0,3,0.6507936507936507,0.8180477286605586,0.41624956471077734,0.7178879741508677,0,3,3,3,1,0,0,0
4,46,6,0.3841269841269841,0.6277649981770276,0.6392935404450437,0.6496326542644022,0,1,2,1,0,0,1,0
3,49,3,0.06349206349206346,0.13027088519474936,0.25775801026777145,0.4622753323838902,0,3,3,2,0,0,0,0
7,2,6,0.4476190476190476,0.6610444887814743,0.16124039153547898,0.6075689932475568,0,1,2,2,1,0,0,0
7,8,7,0.073015873015873,0.09090670296531303,0.24683334851130034,0.41414215037469404,0,0,1,4,1,0,0,0
0,11,5,0.6444444444444444,0.8194978288542805,0.5396335844983531,0.8038572700800248,0,2,0,1,1,0,1,0
3,14,2,0.7333333333333333,0.9381207738048254,0.3397359524399901,0.5595644038097376,0,2,0,0,0,0,0,0
0,20,3,0.326984126984127,0.4325579136034885,0.6433216078782618,0.6578610714336488,1,3,3,4,1,0,1,0
6,24,7,0.8031746031746031,0.9447601757570974,0.887844856994958,0.5500565690167338,0,0,1,5,0,0,1,0
1,32,4,0.3238095238095238,0.47617651940725103,0.3289872047246103,0.3059536353880681,0,2,0,0,1,0,0,0
7,33,4,0.10476190476190472,0.21869563632827307,0.5146344897496444,0.5831787423675747,0,2,0,0,1,0,1,0
1,38,1,0.04126984126984126,0.10323905644175588,0.37407641364350663,0.833010097580444,0,2,0,5,0,0,0,0
5,39,3,0.39682539682539686,0.6175991584764968,0.5126087085461508,0.33965023527493443,0,3,3,3,0,0,1,0
0,40,2,0.0222222222222222,0.053825394223215556,0.30062990502915987,0.5890303818252463,0,2,0,5,0,0,0,0
3,43,6,0.38095238095238093,0.553093194503072,0.6950954244255083,0.7488112280910331,1,1,2,1,0,0,1,0
5,46,5,0.37142857142857133,0.48872630788665183,0.9391480225458171,0.6776426206665676,1,2,0,1,1,0,1,0
0,2,1,0.5238095238095237,0.5737045676070067,0.5490927667582532,0.38308639215389473,0,2,0,3,0,0,1,0
4,3,1,0.365079365079365,0.49270922822751184,0.33189783751439794,0.39783538053412837,0,2,0,5,0,0,0,0
4,5,1,0.4285714285714286,0.5744051826003287,0.41624956471077734,0.7178879741508677,0,2,0,3,1,0,0,0
3,6,1,0.1746031746031746,0.22830583779054672,0.4337600083806423,0.7469683148991253,0,2,0,4,1,0,0,0
1,9,2,0.28571428571428564,0.3648352488368042,0.5189155089769342,0.6667353309890451,1,2,0,2,1,0,1,0
0,10,5,0.492063492063492,0.6296264819700107,0.07033308036035546,0.6657032642628771,0,2,0,3,1,0,0,0
5,16,1,0.7619047619047619,0.8173486310142934,0.47879960016522105,0.3472416804285112,0,2,0,0,1,0,1,0
3,21,3,0.6761904761904761,0.9892677872632365,0.10147258121009717,0.15845704556450713,0,3,3,3,1,0,0,0
1,22,4,0.3555555555555556,0.5194303953780063,0.22556788515457793,0.5706486180467323,0,2,0,2,0,0,0,0
4,25,3,0.07936507936507936,0.11263822936024045,0.49742583043358923,0.6987841617338155,1,3,3,4,1,0,1,0
4,28,5,0.1777777777777778,0.25540240661700975,0.6619823336283668,0.5170924357939253,0,2,0,0,1,0,1,0
1,32,1,0.49523809523809526,0.7490575898698086,0.3289872047246103,0.3059536353880681,0,2,0,0,1,0,0,0
5,33,7,0.006349206349206354,0.0,0.5528004402808602,0.822774199024777,1,0,1,0,0,0,1,0
7,35,7,0.31111111111111106,0.37055303684908525,0.5213789182796438,1.0,1,0,1,4,0,0,1,0
2,36,2,0.6412698412698412,0.9129183549803401,0.3687735234766052,0.4220713771469722,0,2,0,2,1,0,0,0
4,39,0,0.2825396825396825,0.3717915176681701,0.709457062776405,0.584343178896467,0,2,0,3,0,0,1,0
4,41,7,0.2571428571428572,0.427431126583538,0.49742583043358923,0.6987841617338155,1,0,1,4,1,0,1,0
0,23,7,0.019047619047619063,0.05607664097008608,0.4452000546624637,0.3018125163937082,0,0,1,1,0,0,0,0
2,34,6,0.0158730158730159,0.038076547074889444,0.3228621976574866,0.7953745891167685,0,1,2,3,1,0,0,0
4,46,3,0.6698412698412698,0.8415613786372358,0.6392935404450437,0.6496326542644022,0,3,3,1,0,0,1,0
3,48,4,0.10476190476190472,0.1395237833762887,0.25775801026777145,0.4622753323838902,0,2,0,2,0,0,0,0
1,49,2,0.3492063492063492,0.4428520551489513,0.16586759923958816,0.2871568353134357,0,2,0,0,0,0,0,0
6,4,0,0.12380952380952381,0.2294462473910112,0.6334819643239218,0.1830987208994701,0,2,0,3,1,0,1,0
5,5,3,0.4,0.6221641959269237,0.3718596191184469,0.7601489603698894,0,3,3,1,0,0,0,0
6,9,5,0.4634920634920634,0.6422412760571601,0.7062188736615447,0.7849849405396583,0,2,0,0,0,0,1,0
2,11,6,0.4095238095238095,0.532631253628821,0.24698304007166882,0.7273055550657528,0,1,2,4,1,0,0,0
4,13,7,0.6317460317460318,0.9757379631327598,0.6392935404450437,0.6496326542644022,0,0,1,1,0,0,1,0
6,15,5,0.33015873015873015,0.4657719178988632,0.47322884726648873,0.24817961992934734,0,2,0,4,0,0,1,0
5,20,1,0.2761904761904762,0.29048467572648184,0.9391480225458171,0.6776426206665676,1,2,0,1,1,0,1,0
5,24,4,0.7650793650793651,0.8238660346875075,0.5624971020891163,0.708605385023577,0,2,0,2,1,0,1,0
5,25,5,0.0380952380952381,0.06746335076292662,0.4238938044177267,0.26681131444109507,0,2,0,3,1,0,0,0
7,30,3,0.36825396825396817,0.4776708366264524,0.6982831263972971,0.6525557646132096,1,3,3,5,0,0,1,0
2,32,4,0.5015873015873016,0.7025547925382168,0.3228621976574866,0.7953745891167685,0,2,0,3,1,0,0,0
7,33,6,0.6349206349206349,0.9212397042979785,0.5146344897496444,0.5831787423675747,0,1,2,0,1,0,1,0
5,36,7,0.012698412698412709,0.006972399821085606,0.351896090491425,0.799437250260155,0,0,1,4,0,0,0,0
3,38,7,0.4666666666666667,0.642345277329059,0.31975296695675937,0.6770819132972177,0,0,1,4,0,0,0,0
4,12,1,0.2698412698412699,0.370165296668287,0.33189783751439794,0.39783538053412837,0,2,0,5,0,0,0,0
1,23,5,0.5206349206349207,0.7189907436923939,0.5189155089769342,0.6667353309890451,0,2,0,2,1,0,1,0
3,6,3,0.5619047619047619,0.8290403858411355,0.25775801026777145,0.4622753323838902,0,3,3,2,0,0,0,0
6,7,7,0.6666666666666666,0.7849587547751539,0.5496004039515352,0.4160850014094928,0,0,1,4,1,0,1,0
6,10,1,0.6444444444444444,0.8725601588674836,0.7062188736615447,0.7849849405396583,0,2,0,0,0,0,1,0
2,11,3,0.49523809523809526,0.6167615369259598,0.3228621976574866,0.7953745891167685,0,3,3,3,1,0,0,0
4,13,2,0.3555555555555556,0.374872776965989,0.49742583043358923,0.6987841617338155,1,2,0,4,1,0,1,0
1,18,6,0.326984126984127,0.5060228441961141,0.37407641364350663,0.833010097580444,0,1,2,5,0,0,0,0
2,19,5,0.2317460317460317,0.33169255371086614,0.24698304007166882,0.7273055550657528,0,2,0,4,1,0,0,0
2,24,1,0.53015873015873,0.6423734628422971,0.6444268055376945,0.5136197087793226,0,2,0,0,0,0,1,0
1,41,6,0.4793650793650792,0.7216480173864948,0.374329448620796,0.6034339182502055,0,1,2,1,1,0,0,0
7,44,7,0.692063492063492,0.8179871710631209,0.4649809783243084,0.7987971854564409,0,0,1,3,0,0,1,0
2,0,1,0.6476190476190476,0.7828124801374554,0.3778700940245816,0.9858949486539306,0,2,0,2,0,0,0,0
2,1,6,0.31111111111111106,0.4089925769903382,0.3557878588117651,0.2836449415924456,0,1,2,1,0,0,0,0
7,23,1,0.6857142857142857,0.9118830203963579,0.24683334851130034,0.41414215037469404,0,2,0,4,1,0,0,0
1,45,1,0.3206349206349206,0.5006658462436346,1.0,0.7271951344329128,1,2,0,3,0,0,1,0
3,46,3,0.5873015873015873,0.8646464750460467,0.6950954244255083,0.7488112280910331,0,3,3,1,0,0,1,0
7,47,2,0.146031746031746,0.18724062792260746,0.34040153197208856,0.4789263338995875,0,2,0,2,0,0,0,0
6,48,7,0.09841269841269845,0.11973888603636593,0.7062188736615447,0.7849849405396583,1,0,1,0,0,0,1,0
5,5,6,0.20634920634920628,0.29017960347621197,0.3997887788662027,0.8761515822339954,0,1,2,5,0,0,0,0
2,11,1,0.6317460317460318,0.7638342345570288,0.4321475105997541,0.7595012887024524,0,2,0,4,0,0,0,0
4,13,4,0.2825396825396825,0.5301717745774104,0.49742583043358923,0.6987841617338155,1,2,0,4,1,0,1,0
2,17,2,0.0888888888888889,0.15739878927728304,0.22150118839545296,0.7776249903183627,0,2,0,3,0,0,0,0
2,20,3,0.05396825396825397,0.07827558262444659,0.49959983630583427,0.4456087181147783,0,3,3,0,1,0,1,0
1,21,0,0.7841269841269841,0.8573345102986096,1.0,0.7271951344329128,0,2,0,3,0,0,1,0
3,25,7,0.5555555555555555,0.7594091089786223,0.4337600083806423,0.7469683148991253,0,0,1,4,1,0,0,0
5,26,3,0.08253968253968255,0.16566045088422546,0.3997887788662027,0.8761515822339954,0,3,3,5,0,0,0,0
0,30,4,0.43174603174603177,0.5703106126383417,0.5396335844983531,0.8038572700800248,1,2,0,1,1,0,1,0
2,33,2,0.4095238095238095,0.5959475027026209,0.21408436920474916,0.45472433571502524,0,2,0,1,1,0,0,0
6,35,2,0.3079365079365079,0.38819555632315916,0.5496004039515352,0.4160850014094928,0,2,0,4,1,0,1,0
1,36,6,0.05396825396825397,0.1196944088966814,0.3790883422752982,0.786815128401706,0,1,2,3,1,0,0,0
2,37,1,0.4095238095238095,0.49813879643105363,0.8847428159183348,0.7746451710045479,1,2,0,5,0,0,1,0
0,43,4,0.4634920634920634,0.6107188388741787,0.40754706711259203,0.332479822075868,0,2,0,4,0,0,0,0
3,44,1,0.3333333333333333,0.42334785357091453,0.10147258121009717,0.15845704556450713,0,2,0,3,1,0,0,0
2,0,6,0.21269841269841266,0.28535390035185526,0.8847428159183348,0.7746451710045479,1,1,2,5,0,0,1,0
7,45,1,0.34285714285714286,0.46804142302637686,0.5213789182796438,1.0,1,2,0,4,0,0,1,0
3,2,1,0.292063492063492,0.37263692946801885,0.4337600083806423,0.7469683148991253,0,2,0,4,1,0,0,0
1,6,5,0.28571428571428564,0.4076813404727404,0.22556788515457793,0.5706486180467323,0,2,0,2,0,0,0,0
5,7,0,0.028571428571428553,0.036067152182463896,0.3997887788662027,0.8761515822339954,0,2,0,5,0,0,0,0
1,10,0,0.5587301587301586,0.6090456203965041,0.42511623208878824,0.0,0,2,0,4,1,0,0,0
0,11,4,0.3841269841269841,0.5096982732845864,0.685746877129426,0.758885044141242,1,2,0,2,1,0,1,0
5,16,4,0.5206349206349207,0.5578989243344098,0.4238938044177267,0.26681131444109507,0,2,0,3,1,0,0,0
5,22,2,0.06349206349206346,0.08927703249172628,0.5825428175581671,0.861535160909459,1,2,0,4,1,0,1,0
5,28,4,0.5777777777777777,0.6200730540273415,0.3718596191184469,0.7601489603698894,0,2,0,1,0,0,0,0
0,31,6,0.22857142857142854,0.34040315025246837,0.5490927667582532,0.38308639215389473,0,1,2,3,0,0,1,0
1,37,3,0.473015873015873,0.6507069795897422,0.374329448620796,0.6034339182502055,0,3,3,1,1,0,0,0
0,39,5,0.3587301587301587,0.46348905344627456,0.5396335844983531,0.8038572700800248,1,2,0,1,1,0,1,0
5,43,6,0.15238095238095234,0.22048522104129517,0.5825428175581671,0.861535160909459,1,1,2,4,1,0,1,0
4,45,2,0.36825396825396817,0.38860500344288307,0.49742583043358923,0.6987841617338155,1,2,0,4,1,0,1,0
2,46,5,0.07619047619047617,0.12733667969545567,0.3557878588117651,0.2836449415924456,0,2,0,1,0,0,0,0
6,47,4,0.09841269841269845,0.1475978267414302,0.4481509763559117,0.5499049270183036,0,2,0,1,1,0,0,0
5,49,0,0.7999999999999999,0.9312525767580149,0.5624971020891163,0.708605385023577,0,2,0,2,1,0,1,0
0,2,1,0.13015873015873014,0.1382702261816636,0.685746877129426,0.758885044141242,1,2,0,2,1,0,1,0
5,3,7,0.26666666666666666,0.28586839266450914,0.4238938044177267,0.26681131444109507,0,0,1,3,1,0,0,0
3,14,4,0.7142857142857143,0.8816296425944419,0.4337600083806423,0.7469683148991253,0,2,0,4,1,0,0,0
1,17,4,0.37142857142857133,0.5410573333633837,0.3289872047246103,0.3059536353880681,0,2,0,0,1,0,0,0
4,26,3,0.4984126984126983,0.6299385288471404,0.709457062776405,0.584343178896467,0,3,3,3,0,0,1,0
4,27,7,0.18412698412698414,0.32055776013750314,0.709457062776405,0.584343178896467,0,0,1,3,0,0,1,0
3,32,3,0.06349206349206346,0.13027088519474936,0.25775801026777145,0.4622753323838902,0,3,3,2,0,0,0,0
6,37,7,0.8285714285714285,0.9744906726839706,0.46203619146303954,0.9078677352889164,0,0,1,2,1,0,1,0
4,41,3,0.37142857142857133,0.4731808623359587,0.5488261328080419,0.7511705280330245,1,3,3,0,0,0,1,0
1,42,5,0.11746031746031743,0.18471649762623202,1.0,0.7271951344329128,1,2,0,3,0,0,1,0
6,43,6,0.26666666666666666,0.47666689765226844,0.46203619146303954,0.9078677352889164,1,1,2,2,1,0,1,0
3,23,3,0.09206349206349207,0.1703277355502746,0.6950954244255083,0.7488112280910331,1,3,3,1,0,0,1,0
0,34,3,0.3238095238095238,0.4285458854404054,0.38740471355727557,0.49918353191459097,0,3,3,0,1,0,0,0
0,4,4,0.7619047619047619,0.990556165491046,0.5490927667582532,0.38308639215389473,0,2,0,3,0,0,1,0
2,5,3,0.03492063492063491,0.055031584597043076,0.8847428159183348,0.7746451710045479,1,3,3,5,0,0,1,0
6,8,6,0.3492063492063492,0.6043287007717674,0.46203619146303954,0.9078677352889164,0,1,2,2,1,0,1,0
4,9,6,0.5111111111111111,0.8170158504636365,0.41624956471077734,0.7178879741508677,0,1,2,3,1,0,0,0
6,11,3,0.15873015873015872,0.18912634514694668,0.42312534949503533,0.5935569709344319,0,3,3,1,0,0,0,0
2,16,0,0.146031746031746,0.1818757910776794,0.4321475105997541,0.7595012887024524,0,2,0,4,0,0,0,0
7,19,1,0.6603174603174603,0.8790058650356187,0.16124039153547898,0.6075689932475568,0,2,0,2,1,0,0,0
6,21,6,0.3238095238095238,0.5650481459657677,0.46203619146303954,0.9078677352889164,1,1,2,2,1,0,1,0
2,30,0,0.2095238095238095,0.25753374658307626,0.49959983630583427,0.4456087181147783,0,2,0,0,1,0,1,0
6,36,5,0.5333333333333333,0.7346776065210299,0.4481509763559117,0.5499049270183036,0,2,0,1,1,0,0,0
4,37,3,0.073015873015873,0.1048003460346815,0.709457062776405,0.584343178896467,0,3,3,3,0,0,1,0
5,38,3,0.49523809523809526,0.7591153194397333,0.5624971020891163,0.708605385023577,0,3,3,2,1,0,1,0
5,40,1,0.13650793650793652,0.13896824414044442,0.4238938044177267,0.26681131444109507,0,2,0,3,1,0,0,0
4,41,1,0.38095238095238093,0.5131332168207162,0.39865589112227084,0.5821611754539173,0,2,0,2,0,0,0,0
0,0,1,0.492063492063492,0.5385888949114145,0.30062990502915987,0.5890303818252463,0,2,0,5,0,0,0,0
5,1,6,0.2095238095238095,0.29427927303120704,0.5528004402808602,0.822774199024777,1,1,2,0,0,0,1,0
5,49,2,0.21269841269841266,0.27093836261283677,0.47879960016522105,0.3472416804285112,0,2,0,0,1,0,1,0
4,4,3,0.41587301587301584,0.5280460456148722,0.709457062776405,0.584343178896467,0,3,3,3,0,0,1,0
2,14,1,0.06666666666666665,0.0882086918938351,0.3778700940245816,0.9858949486539306,0,2,0,2,0,0,0,0
4,15,0,0.2761904761904762,0.36383361963915717,0.6619823336283668,0.5170924357939253,0,2,0,0,1,0,1,0
0,16,1,0.5206349206349207,0.5701930003374476,0.685746877129426,0.758885044141242,1,2,0,2,1,0,1,0
5,17,1,0.19999999999999996,0.20783934940682494,0.5825428175581671,0.861535160909459,1,2,0,4,1,0,1,0
2,22,4,0.5047619047619046,0.7068040097876707,0.22150118839545296,0.7776249903183627,0,2,0,3,0,0,0,0
1,26,2,0.1746031746031746,0.22830583779054672,0.3790883422752982,0.786815128401706,0,2,0,3,1,0,0,0
3,27,5,0.19365079365079368,0.22365515991967141,0.16250980249855296,0.5371598895838154,0,2,0,5,0,0,0,0
7,37,1,0.3206349206349206,0.43927391208572986,0.01726266913839769,0.404977750041164,0,2,0,1,0,0,0,0
4,45,2,0.9174603174603174,0.9825237985685564,0.2605319881203014,0.5780520484605312,0,2,0,2,1,0,0,0
5,17,5,0.3492063492063492,0.46064211074507044,0.9391480225458171,0.6776426206665676,1,2,0,1,1,0,1,0
0,18,7,0.6095238095238095,0.8444477258844776,0.07033308036035546,0.6657032642628771,0,0,1,3,1,0,0,0
0,21,2,0.07936507936507936,0.12806995935103913,0.6268451232587697,0.3592886431729374,0,2,0,0,0,0,1,0
0,24,1,0.8730158730158729,0.9599769672585208,0.731779196326154,0.9031034395681923,0,2,0,2,0,0,1,0
6,25,4,0.5587301587301586,0.7363340267784678,0.5496004039515352,0.4160850014094928,0,2,0,4,1,0,1,0
0,26,0,0.6825396825396824,0.850058438786258,0.5396335844983531,0.8038572700800248,0,2,0,1,1,0,1,0
4,30,5,0.2825396825396825,0.391351448738262,0.709457062776405,0.584343178896467,0,2,0,3,0,0,1,0
2,32,4,0.18412698412698414,0.2776330675928119,0.4321475105997541,0.7595012887024524,0,2,0,4,0,0,0,0
6,35,7,0.0380952380952381,0.04912895583504204,0.47322884726648873,0.24817961992934734,0,0,1,4,0,0,1,0
2,36,2,0.48888888888888893,0.7044991644415658,0.3778700940245816,0.9858949486539306,0,2,0,2,0,0,0,0
1,43,6,0.6634920634920634,0.9821951016582051,1.0,0.7271951344329128,0,1,2,3,0,0,1,0
3,0,7,0.1650793650793651,0.24516441994661228,0.3397359524399901,0.5595644038097376,0,0,1,0,0,0,0,0
1,1,5,0.09841269841269845,0.1594751946624763,0.16586759923958816,0.2871568353134357,0,2,0,0,0,0,0,0
5,23,4,0.5206349206349207,0.5578989243344098,0.351896090491425,0.799437250260155,0,2,0,4,0,0,0,0
7,34,7,0.0158730158730159,0.02379158283320762,0.01726266913839769,0.404977750041164,0,0,1,1,0,0,0,0
